Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    USA,     .,    .,     ., 1965, 1965, 25,     1,   ACY,       1,0.18375,1.49566,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 26,     1,   ACY,       1,0.17073,1.66639,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 27,     1,   ACY,       1,0.15762,1.82401,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 28,     1,   ACY,       1,0.14517,1.96918,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 29,     1,   ACY,       1,0.13224,2.10142,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 30,     1,   ACY,       1,0.11877,2.22019,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 31,     1,   ACY,       1,0.10560,2.32579,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 32,     1,   ACY,       1,0.09309,2.41888,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 33,     1,   ACY,       1,0.08202,2.50090,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 34,     1,   ACY,       1,0.07231,2.57321,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 35,     1,   ACY,       1,0.06292,2.63613,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 36,     1,   ACY,       1,0.05375,2.68988,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 37,     1,   ACY,       1,0.04537,2.73525,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 38,     1,   ACY,       1,0.03782,2.77307,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 39,     1,   ACY,       1,0.03066,2.80373,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 40,     1,   ACY,       1,0.02389,2.82762,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 41,     1,   ACY,       1,0.01801,2.84563,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 42,     1,   ACY,       1,0.01310,2.85873,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 43,     1,   ACY,       1,0.00902,2.86775,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 44,     1,   ACY,       1,0.00575,2.87350,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 45,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 46,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 47,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 48,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 49,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 15,     1,   ACY,       1,0.01581,0.01581,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 16,     1,   ACY,       1,0.03248,0.04829,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 17,     1,   ACY,       1,0.06109,0.10938,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 18,     1,   ACY,       1,0.09913,0.20851,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 19,     1,   ACY,       1,0.13063,0.33914,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 20,     1,   ACY,       1,0.15210,0.49124,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 21,     1,   ACY,       1,0.16403,0.65527,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 22,     1,   ACY,       1,0.16783,0.82310,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 23,     1,   ACY,       1,0.16918,0.99228,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 24,     1,   ACY,       1,0.16862,1.16090,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 25,     1,   ACY,       1,0.16294,1.32384,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 26,     1,   ACY,       1,0.15220,1.47604,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 27,     1,   ACY,       1,0.13987,1.61591,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 28,     1,   ACY,       1,0.12670,1.74261,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 29,     1,   ACY,       1,0.11251,1.85512,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 30,     1,   ACY,       1,0.09765,1.95277,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 31,     1,   ACY,       1,0.08376,2.03653,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 32,     1,   ACY,       1,0.07134,2.10787,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 33,     1,   ACY,       1,0.06076,2.16863,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 34,     1,   ACY,       1,0.05194,2.22057,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 35,     1,   ACY,       1,0.04406,2.26463,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 36,     1,   ACY,       1,0.03697,2.30160,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 37,     1,   ACY,       1,0.03071,2.33231,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 38,     1,   ACY,       1,0.02522,2.35753,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 39,     1,   ACY,       1,0.02010,2.37763,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 40,     1,   ACY,       1,0.01536,2.39299,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 41,     1,   ACY,       1,0.01142,2.40441,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 42,     1,   ACY,       1,0.00828,2.41269,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 43,     1,   ACY,       1,0.00569,2.41838,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 44,     1,   ACY,       1,0.00362,2.42200,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 45,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 46,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 47,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 48,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 49,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1970, 1970, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 15,     1,   ACY,       1,0.01481,0.01481,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 16,     1,   ACY,       1,0.02950,0.04431,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 17,     1,   ACY,       1,0.05170,0.09601,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 18,     1,   ACY,       1,0.07893,0.17494,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 19,     1,   ACY,       1,0.09837,0.27331,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 20,     1,   ACY,       1,0.10823,0.38154,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 21,     1,   ACY,       1,0.11338,0.49492,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 22,     1,   ACY,       1,0.11563,0.61055,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 23,     1,   ACY,       1,0.11810,0.72865,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 24,     1,   ACY,       1,0.12066,0.84931,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 25,     1,   ACY,       1,0.11956,0.96887,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 26,     1,   ACY,       1,0.11436,1.08323,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 27,     1,   ACY,       1,0.10687,1.19010,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 28,     1,   ACY,       1,0.09754,1.28764,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 29,     1,   ACY,       1,0.08657,1.37421,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 30,     1,   ACY,       1,0.07440,1.44861,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 31,     1,   ACY,       1,0.06282,1.51143,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 32,     1,   ACY,       1,0.05230,1.56373,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 33,     1,   ACY,       1,0.04317,1.60690,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 34,     1,   ACY,       1,0.03546,1.64236,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 35,     1,   ACY,       1,0.02887,1.67123,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 36,     1,   ACY,       1,0.02330,1.69453,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 37,     1,   ACY,       1,0.01858,1.71311,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 38,     1,   ACY,       1,0.01460,1.72771,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 39,     1,   ACY,       1,0.01111,1.73882,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 40,     1,   ACY,       1,0.00809,1.74691,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 41,     1,   ACY,       1,0.00581,1.75272,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 42,     1,   ACY,       1,0.00423,1.75695,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 43,     1,   ACY,       1,0.00301,1.75996,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 44,     1,   ACY,       1,0.00204,1.76200,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 45,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 46,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 47,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 48,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 49,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1975, 1975, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1980, 1980, 14,   -99,   ACY,       1,0.00650,0.00000,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 15,     1,   ACY,       1,0.01740,0.00650,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 16,     1,   ACY,       1,0.03310,0.02390,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 17,     1,   ACY,       1,0.05310,0.05700,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 18,     1,   ACY,       1,0.07460,0.11010,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 19,     1,   ACY,       1,0.09250,0.18470,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 20,     1,   ACY,       1,0.10600,0.27720,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 21,     1,   ACY,       1,0.11320,0.38320,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 22,     1,   ACY,       1,0.11850,0.49640,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 23,     1,   ACY,       1,0.12200,0.61490,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 24,     1,   ACY,       1,0.12390,0.73690,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 25,     1,   ACY,       1,0.12310,0.86080,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 26,     1,   ACY,       1,0.11960,0.98390,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 27,     1,   ACY,       1,0.11430,1.10350,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 28,     1,   ACY,       1,0.10680,1.21780,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 29,     1,   ACY,       1,0.09720,1.32460,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 30,     1,   ACY,       1,0.08530,1.42180,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 31,     1,   ACY,       1,0.07260,1.50710,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 32,     1,   ACY,       1,0.06020,1.57970,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 33,     1,   ACY,       1,0.04950,1.63990,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 34,     1,   ACY,       1,0.04000,1.68940,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 35,     1,   ACY,       1,0.03150,1.72940,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 36,     1,   ACY,       1,0.02430,1.76090,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 37,     1,   ACY,       1,0.01850,1.78520,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 38,     1,   ACY,       1,0.01400,1.80370,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 39,     1,   ACY,       1,0.01060,1.81770,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 40,     1,   ACY,       1,0.00760,1.82830,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 41,     1,   ACY,       1,0.00530,1.83590,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 42,     1,   ACY,       1,0.00350,1.84120,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 43,     1,   ACY,       1,0.00220,1.84470,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 44,     1,   ACY,       1,0.00120,1.84690,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 45,     1,   ACY,       1,0.00070,1.84810,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 46,     1,   ACY,       1,0.00010,1.84880,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 47,     1,   ACY,       1,0.00010,1.84890,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 48,     1,   ACY,       1,0.00000,1.84900,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 49,     1,   ACY,       1,0.00000,1.84900,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1980, 1980, 50,    99,   ACY,       1,      .,1.84900,      STAT,     vital,    USA_17,   .,    0
    USA,     .,    .,     ., 1981, 1981, 14,   -99,   ACY,       1,0.00630,0.00000,      STAT,     vital,    USA_18,   .,    0
    USA,     .,    .,     ., 1981, 1981, 15,     1,   ACY,       1,0.01700,0.00630,      STAT,     vital,    USA_18,   .,    0
